  e11                 e12             e13             e22               e23              e33
-6.571019e-02	-2.077408e-01	-3.235514e-02	 3.351565e-01	 5.391068e-02	 5.776804e-03
-3.823869e-02	-2.593294e-01	-4.045395e-02	 1.782946e-01	 2.849479e-02	 3.012189e-03
-2.206284e-17	-2.779580e-01	-4.334882e-02	-2.151761e-17	 1.971559e-17	 1.281960e-17
 3.823869e-02	-2.593294e-01	-4.045395e-02	-1.782946e-01	-2.849479e-02	-3.012189e-03
 6.571019e-02	-2.077408e-01	-3.235514e-02	-3.351565e-01	-5.391068e-02	-5.776804e-03
 7.546100e-02	-1.343022e-01	-2.059906e-02	-4.551014e-01	-7.391901e-02	-8.085788e-03
 6.611363e-02	-5.272982e-02	-7.177924e-03	-5.316873e-01	-8.737698e-02	-9.802488e-03
 4.107767e-02	 2.487436e-02	 6.029519e-03	-5.669220e-01	-9.432956e-02	-1.087755e-02
 6.277776e-03	 9.045994e-02	 1.763793e-02	-5.682835e-01	-9.568629e-02	-1.134405e-02
-3.213976e-02	 1.403856e-01	 2.688098e-02	-5.453161e-01	-9.278535e-02	-1.129525e-02
-6.925841e-02	 1.744479e-01	 3.353848e-02	-5.071154e-01	-8.702037e-02	-1.085476e-02
-1.018970e-01	 1.945079e-01	 3.777000e-02	-4.610412e-01	-7.960713e-02	-1.014960e-02
-1.284769e-01	 2.033077e-01	 3.994165e-02	-4.123932e-01	-7.148515e-02	-9.291879e-03
-1.486117e-01	 2.036851e-01	 4.049162e-02	-3.646266e-01	-6.331219e-02	-8.370150e-03
-1.626646e-01	 1.981587e-01	 3.984503e-02	-3.197690e-01	-5.550644e-02	-7.448065e-03
-1.713903e-01	 1.887709e-01	 3.837047e-02	-2.788452e-01	-4.830393e-02	-6.567290e-03
-1.756877e-01	 1.770798e-01	 3.636502e-02	-2.422271e-01	-4.181325e-02	-5.752140e-03
-1.764506e-01	 1.642195e-01	 3.405566e-02	-2.098905e-01	-3.605995e-02	-5.014340e-03
-1.744894e-01	 1.509833e-01	 3.160835e-02	-1.815906e-01	-3.101945e-02	-4.357104e-03
-1.704989e-01	 1.379045e-01	 2.913966e-02	-1.569744e-01	-2.663967e-02	-3.778298e-03
-1.650522e-01	 1.253251e-01	 2.672801e-02	-1.356502e-01	-2.285591e-02	-3.272720e-03
-1.586098e-01	 1.134504e-01	 2.442346e-02	-1.172273e-01	-1.960003e-02	-2.833650e-03
-1.515333e-01	 1.023907e-01	 2.225554e-02	-1.013377e-01	-1.680584e-02	-2.453851e-03
 1.680883e-01	 1.047205e-01	 2.452170e-02	 9.797768e-02	 1.696868e-02	 2.670299e-03
 1.777252e-01	 1.171545e-01	 2.715370e-02	 1.141572e-01	 1.996109e-02	 3.106498e-03
 1.870468e-01	 1.307809e-01	 3.001294e-02	 1.331172e-01	 2.349089e-02	 3.616706e-03
 1.956943e-01	 1.455753e-01	 3.308432e-02	 1.553276e-01	 2.764911e-02	 4.211838e-03
 2.031870e-01	 1.614300e-01	 3.633200e-02	 1.813178e-01	 3.253602e-02	 4.902987e-03
 2.088922e-01	 1.781092e-01	 3.968943e-02	 2.116680e-01	 3.825729e-02	 5.700361e-03
 2.119966e-01	 1.951829e-01	 4.304604e-02	 2.469827e-01	 4.491591e-02	 6.611483e-03
 2.114841e-01	 2.119378e-01	 4.623002e-02	 2.878357e-01	 5.259749e-02	 7.638317e-03
 2.061342e-01	 2.272568e-01	 4.898787e-02	 3.346662e-01	 6.134511e-02	 8.772987e-03
 1.945661e-01	 2.394724e-01	 5.096272e-02	 3.875967e-01	 7.111917e-02	 9.991789e-03
 1.753685e-01	 2.462072e-01	 5.167733e-02	 4.461312e-01	 8.173742e-02	 1.124758e-02
 1.473666e-01	 2.442501e-01	 5.053281e-02	 5.086905e-01	 9.279170e-02	 1.246138e-02
 1.100921e-01	 2.295672e-01	 4.684253e-02	 5.719527e-01	 1.035454e-01	 1.351547e-02
 6.448368e-02	 1.976290e-01	 3.992795e-02	 6.300382e-01	 1.128301e-01	 1.425234e-02
 1.374221e-02	 1.443084e-01	 2.930381e-02	 6.737399e-01	 1.189871e-01	 1.448534e-02
-3.597319e-02	 6.759254e-02	 1.496012e-02	 6.902994e-01	 1.199332e-01	 1.402659e-02
-7.566147e-02	-2.993756e-02	-2.308277e-03	 6.645843e-01	 1.134515e-01	 1.273154e-02
-9.525794e-02	-1.386343e-01	-2.066567e-02	 5.825988e-01	 9.777031e-02	 1.054866e-02
-8.745142e-02	-2.411070e-01	-3.731318e-02	 4.374366e-01	 7.235476e-02	 7.552310e-03
-5.235862e-02	-3.154555e-01	-4.905860e-02	 2.356775e-01	 3.860432e-02	 3.940549e-03
-2.582727e-17	-3.427566e-01	-5.330852e-02	-2.823496e-17	 2.455772e-17	 1.608770e-17
 5.235862e-02	-3.154555e-01	-4.905860e-02	-2.356775e-01	-3.860432e-02	-3.940549e-03
 8.745142e-02	-2.411070e-01	-3.731318e-02	-4.374366e-01	-7.235476e-02	-7.552310e-03
 9.525794e-02	-1.386343e-01	-2.066567e-02	-5.825988e-01	-9.777031e-02	-1.054866e-02
 7.566147e-02	-2.993756e-02	-2.308277e-03	-6.645843e-01	-1.134515e-01	-1.273154e-02
 3.597319e-02	 6.759254e-02	 1.496012e-02	-6.902994e-01	-1.199332e-01	-1.402659e-02
-1.374221e-02	 1.443084e-01	 2.930381e-02	-6.737399e-01	-1.189871e-01	-1.448534e-02
-6.448368e-02	 1.976290e-01	 3.992795e-02	-6.300382e-01	-1.128301e-01	-1.425234e-02
-1.100921e-01	 2.295672e-01	 4.684253e-02	-5.719527e-01	-1.035454e-01	-1.351547e-02
-1.473666e-01	 2.442501e-01	 5.053281e-02	-5.086905e-01	-9.279170e-02	-1.246138e-02
-1.753685e-01	 2.462072e-01	 5.167733e-02	-4.461312e-01	-8.173742e-02	-1.124758e-02
-1.945661e-01	 2.394724e-01	 5.096272e-02	-3.875967e-01	-7.111917e-02	-9.991789e-03
-2.061342e-01	 2.272568e-01	 4.898787e-02	-3.346662e-01	-6.134511e-02	-8.772987e-03
-2.114841e-01	 2.119378e-01	 4.623002e-02	-2.878357e-01	-5.259749e-02	-7.638317e-03
-2.119966e-01	 1.951829e-01	 4.304604e-02	-2.469827e-01	-4.491591e-02	-6.611483e-03
-2.088922e-01	 1.781092e-01	 3.968943e-02	-2.116680e-01	-3.825729e-02	-5.700361e-03
-2.031870e-01	 1.614300e-01	 3.633200e-02	-1.813178e-01	-3.253602e-02	-4.902987e-03
-1.956943e-01	 1.455753e-01	 3.308432e-02	-1.553276e-01	-2.764911e-02	-4.211838e-03
-1.870468e-01	 1.307809e-01	 3.001294e-02	-1.331172e-01	-2.349089e-02	-3.616706e-03
-1.777252e-01	 1.171545e-01	 2.715370e-02	-1.141572e-01	-1.996109e-02	-3.106498e-03
-1.680883e-01	 1.047205e-01	 2.452170e-02	-9.797768e-02	-1.696868e-02	-2.670299e-03
 1.848501e-01	 1.055192e-01	 2.679133e-02	 9.349221e-02	 1.689523e-02	 2.883836e-03
 1.973712e-01	 1.191709e-01	 2.992654e-02	 1.096972e-01	 2.004808e-02	 3.379200e-03
 2.100161e-01	 1.344053e-01	 3.339847e-02	 1.288742e-01	 2.381106e-02	 3.965126e-03
 2.224663e-01	 1.513041e-01	 3.721390e-02	 1.515870e-01	 2.830208e-02	 4.657072e-03
 2.342653e-01	 1.698902e-01	 4.136117e-02	 1.784993e-01	 3.365762e-02	 5.471727e-03
 2.447748e-01	 1.900839e-01	 4.579879e-02	 2.103820e-01	 4.003157e-02	 6.425984e-03
 2.531208e-01	 2.116346e-01	 5.043878e-02	 2.481093e-01	 4.759026e-02	 7.534971e-03
 2.581347e-01	 2.340171e-01	 5.512346e-02	 2.926317e-01	 5.650037e-02	 8.808608e-03
 2.583001e-01	 2.562802e-01	 5.959448e-02	 3.449037e-01	 6.690472e-02	 1.024600e-02
 2.517293e-01	 2.768340e-01	 6.345447e-02	 4.057289e-01	 7.887851e-02	 1.182700e-02
 2.362167e-01	 2.931716e-01	 6.612557e-02	 4.754595e-01	 9.235589e-02	 1.350043e-02
 2.094544e-01	 3.015478e-01	 6.681680e-02	 5.534613e-01	 1.070158e-01	 1.516971e-02
 1.695341e-01	 2.967102e-01	 6.452626e-02	 6.372303e-01	 1.221199e-01	 1.667889e-02
 1.158887e-01	 2.719080e-01	 5.812276e-02	 7.210733e-01	 1.363139e-01	 1.780622e-02
 5.074968e-02	 2.196208e-01	 4.656958e-02	 7.944365e-01	 1.474417e-01	 1.827713e-02
-1.911175e-02	 1.336565e-01	 2.934482e-02	 8.404260e-01	 1.524955e-01	 1.780954e-02
-8.129591e-02	 1.315108e-02	 7.039821e-03	 8.359341e-01	 1.479024e-01	 1.619354e-02
-1.191945e-01	-1.320605e-01	-1.805979e-02	 7.557009e-01	 1.303612e-01	 1.338027e-02
-1.178304e-01	-2.776701e-01	-4.183563e-02	 5.821798e-01	 9.823631e-02	 9.525036e-03
-7.333916e-02	-3.880428e-01	-5.912275e-02	 3.191128e-01	 5.303600e-02	 4.941815e-03
-3.018945e-17	-4.295119e-01	-6.547544e-02	-3.797551e-17	 3.116477e-17	 2.035634e-17
 7.333916e-02	-3.880428e-01	-5.912275e-02	-3.191128e-01	-5.303600e-02	-4.941815e-03
 1.178304e-01	-2.776701e-01	-4.183563e-02	-5.821798e-01	-9.823631e-02	-9.525036e-03
 1.191945e-01	-1.320605e-01	-1.805979e-02	-7.557009e-01	-1.303612e-01	-1.338027e-02
 8.129591e-02	 1.315108e-02	 7.039821e-03	-8.359341e-01	-1.479024e-01	-1.619354e-02
 1.911175e-02	 1.336565e-01	 2.934482e-02	-8.404260e-01	-1.524955e-01	-1.780954e-02
-5.074968e-02	 2.196208e-01	 4.656958e-02	-7.944365e-01	-1.474417e-01	-1.827713e-02
-1.158887e-01	 2.719080e-01	 5.812276e-02	-7.210733e-01	-1.363139e-01	-1.780622e-02
-1.695341e-01	 2.967102e-01	 6.452626e-02	-6.372303e-01	-1.221199e-01	-1.667889e-02
-2.094544e-01	 3.015478e-01	 6.681680e-02	-5.534613e-01	-1.070158e-01	-1.516971e-02
-2.362167e-01	 2.931716e-01	 6.612557e-02	-4.754595e-01	-9.235589e-02	-1.350043e-02
-2.517293e-01	 2.768340e-01	 6.345447e-02	-4.057289e-01	-7.887851e-02	-1.182700e-02
-2.583001e-01	 2.562802e-01	 5.959448e-02	-3.449037e-01	-6.690472e-02	-1.024600e-02
-2.581347e-01	 2.340171e-01	 5.512346e-02	-2.926317e-01	-5.650037e-02	-8.808608e-03
-2.531208e-01	 2.116346e-01	 5.043878e-02	-2.481093e-01	-4.759026e-02	-7.534971e-03
-2.447748e-01	 1.900839e-01	 4.579879e-02	-2.103820e-01	-4.003157e-02	-6.425984e-03
-2.342653e-01	 1.698902e-01	 4.136117e-02	-1.784993e-01	-3.365762e-02	-5.471727e-03
-2.224663e-01	 1.513041e-01	 3.721390e-02	-1.515870e-01	-2.830208e-02	-4.657072e-03
-2.100161e-01	 1.344053e-01	 3.339847e-02	-1.288742e-01	-2.381106e-02	-3.965126e-03
-1.973712e-01	 1.191709e-01	 2.992654e-02	-1.096972e-01	-2.004808e-02	-3.379200e-03
-1.848501e-01	 1.055192e-01	 2.679133e-02	-9.349221e-02	-1.689523e-02	-2.883836e-03
 2.013218e-01	 1.045272e-01	 2.899649e-02	 8.796490e-02	 1.655355e-02	 3.087935e-03
 2.169785e-01	 1.191491e-01	 3.266037e-02	 1.039185e-01	 1.981574e-02	 3.643534e-03
 2.333177e-01	 1.357282e-01	 3.678745e-02	 1.229650e-01	 2.375274e-02	 4.307658e-03
 2.501051e-01	 1.544648e-01	 4.141427e-02	 1.457456e-01	 2.850959e-02	 5.101126e-03
 2.669683e-01	 1.755366e-01	 4.656468e-02	 1.730399e-01	 3.426071e-02	 6.047423e-03
 2.833400e-01	 1.990632e-01	 5.223797e-02	 2.057918e-01	 4.121274e-02	 7.171856e-03
 2.983818e-01	 2.250449e-01	 5.839041e-02	 2.451344e-01	 4.960475e-02	 8.499556e-03
 3.108863e-01	 2.532623e-01	 6.490707e-02	 2.924038e-01	 5.970216e-02	 1.005153e-02
 3.191596e-01	 2.831119e-01	 7.156063e-02	 3.491231e-01	 7.177860e-02	 1.183758e-02
 3.208976e-01	 3.133489e-01	 7.795400e-02	 4.169197e-01	 8.607540e-02	 1.384470e-02
 3.130989e-01	 3.416987e-01	 8.344661e-02	 4.973004e-01	 1.027229e-01	 1.601939e-02
 2.921063e-01	 3.643084e-01	 8.707267e-02	 5.911558e-01	 1.216007e-01	 1.824369e-02
 2.539638e-01	 3.750651e-01	 8.747864e-02	 6.977752e-01	 1.421116e-01	 2.030857e-02
 1.953979e-01	 3.649645e-01	 8.294187e-02	 8.130728e-01	 1.628530e-01	 2.189584e-02
 1.158330e-01	 3.220817e-01	 7.158140e-02	 9.267462e-01	 1.812197e-01	 2.259250e-02
 2.066114e-02	 2.333340e-01	 5.190882e-02	 1.018548e+00	 1.930854e-01	 2.196972e-02
-7.500305e-02	 8.985692e-02	 2.381260e-02	 1.055323e+00	 1.929073e-01	 1.974198e-02
-1.452008e-01	-1.028517e-01	-1.020635e-02	 9.933294e-01	 1.747715e-01	 1.595237e-02
-1.603011e-01	-3.133531e-01	-4.427372e-02	 7.926273e-01	 1.347276e-01	 1.102936e-02
-1.054718e-01	-4.830444e-01	-7.001724e-02	 4.451662e-01	 7.384433e-02	 5.573818e-03
-3.500176e-17	-5.489187e-01	-7.966823e-02	-5.271821e-17	 4.046757e-17	 2.592356e-17
 1.054718e-01	-4.830444e-01	-7.001724e-02	-4.451662e-01	-7.384433e-02	-5.573818e-03
 1.603011e-01	-3.133531e-01	-4.427372e-02	-7.926273e-01	-1.347276e-01	-1.102936e-02
 1.452008e-01	-1.028517e-01	-1.020635e-02	-9.933294e-01	-1.747715e-01	-1.595237e-02
 7.500305e-02	 8.985692e-02	 2.381260e-02	-1.055323e+00	-1.929073e-01	-1.974198e-02
-2.066114e-02	 2.333340e-01	 5.190882e-02	-1.018548e+00	-1.930854e-01	-2.196972e-02
-1.158330e-01	 3.220817e-01	 7.158140e-02	-9.267462e-01	-1.812197e-01	-2.259250e-02
-1.953979e-01	 3.649645e-01	 8.294187e-02	-8.130728e-01	-1.628530e-01	-2.189584e-02
-2.539638e-01	 3.750651e-01	 8.747864e-02	-6.977752e-01	-1.421116e-01	-2.030857e-02
-2.921063e-01	 3.643084e-01	 8.707267e-02	-5.911558e-01	-1.216007e-01	-1.824369e-02
-3.130989e-01	 3.416987e-01	 8.344661e-02	-4.973004e-01	-1.027229e-01	-1.601939e-02
-3.208976e-01	 3.133489e-01	 7.795400e-02	-4.169197e-01	-8.607540e-02	-1.384470e-02
-3.191596e-01	 2.831119e-01	 7.156063e-02	-3.491231e-01	-7.177860e-02	-1.183758e-02
-3.108863e-01	 2.532623e-01	 6.490707e-02	-2.924038e-01	-5.970216e-02	-1.005153e-02
-2.983818e-01	 2.250449e-01	 5.839041e-02	-2.451344e-01	-4.960475e-02	-8.499556e-03
-2.833400e-01	 1.990632e-01	 5.223797e-02	-2.057918e-01	-4.121274e-02	-7.171856e-03
-2.669683e-01	 1.755366e-01	 4.656468e-02	-1.730399e-01	-3.426071e-02	-6.047423e-03
-2.501051e-01	 1.544648e-01	 4.141427e-02	-1.457456e-01	-2.850959e-02	-5.101126e-03
-2.333177e-01	 1.357282e-01	 3.678745e-02	-1.229650e-01	-2.375274e-02	-4.307658e-03
-2.169785e-01	 1.191491e-01	 3.266037e-02	-1.039185e-01	-1.981574e-02	-3.643534e-03
-2.013218e-01	 1.045272e-01	 2.899649e-02	-8.796490e-02	-1.655355e-02	-3.087935e-03
 2.169057e-01	 1.015388e-01	 3.105730e-02	 8.154503e-02	 1.591994e-02	 3.275102e-03
 2.358374e-01	 1.167954e-01	 3.525629e-02	 9.697934e-02	 1.922821e-02	 3.889820e-03
 2.561132e-01	 1.343344e-01	 4.005763e-02	 1.155493e-01	 2.326248e-02	 4.631791e-03
 2.776303e-01	 1.544756e-01	 4.553511e-02	 1.379492e-01	 2.819288e-02	 5.527844e-03
 3.001671e-01	 1.775594e-01	 5.175923e-02	 1.650432e-01	 3.423020e-02	 6.609282e-03
 3.233219e-01	 2.039277e-01	 5.878684e-02	 1.979099e-01	 4.163387e-02	 7.911374e-03
 3.464225e-01	 2.338827e-01	 6.664306e-02	 2.378965e-01	 5.071920e-02	 9.471514e-03
 3.683990e-01	 2.676083e-01	 7.529123e-02	 2.866801e-01	 6.186096e-02	 1.132489e-02
 3.876048e-01	 3.050269e-01	 8.458450e-02	 3.463271e-01	 7.548736e-02	 1.349582e-02
 4.015832e-01	 3.455445e-01	 9.419131e-02	 4.193241e-01	 9.205281e-02	 1.598208e-02
 4.067878e-01	 3.876122e-01	 1.034866e-01	 5.085176e-01	 1.119686e-01	 1.872873e-02
 3.983214e-01	 4.280033e-01	 1.114068e-01	 6.168244e-01	 1.354565e-01	 2.158899e-02
 3.698710e-01	 4.606925e-01	 1.162854e-01	 7.464255e-01	 1.622725e-01	 2.427420e-02
 3.142603e-01	 4.753078e-01	 1.157354e-01	 8.969046e-01	 1.912388e-01	 2.630967e-02
 2.254395e-01	 4.555053e-01	 1.067363e-01	 1.061444e+00	 2.195504e-01	 2.704184e-02
 1.031441e-01	 3.786951e-01	 8.621092e-02	 1.220090e+00	 2.419679e-01	 2.577781e-02
-3.900158e-02	 2.207513e-01	 5.244185e-02	 1.330436e+00	 2.503590e-01	 2.213068e-02
-1.648400e-01	-2.840236e-02	 7.381113e-03	 1.321606e+00	 2.346071e-01	 1.648185e-02
-2.185030e-01	-3.365816e-01	-4.112496e-02	 1.108395e+00	 1.861506e-01	 1.012209e-02
-1.564935e-01	-6.086292e-01	-7.967216e-02	 6.453749e-01	 1.040656e-01	 4.515321e-03
-3.968971e-17	-7.195579e-01	-9.450896e-02	-7.638606e-17	 5.410231e-17	 3.309343e-17
 1.564935e-01	-6.086292e-01	-7.967216e-02	-6.453749e-01	-1.040656e-01	-4.515321e-03
 2.185030e-01	-3.365816e-01	-4.112496e-02	-1.108395e+00	-1.861506e-01	-1.012209e-02
 1.648400e-01	-2.840236e-02	 7.381113e-03	-1.321606e+00	-2.346071e-01	-1.648185e-02
 3.900158e-02	 2.207513e-01	 5.244185e-02	-1.330436e+00	-2.503590e-01	-2.213068e-02
-1.031441e-01	 3.786951e-01	 8.621092e-02	-1.220090e+00	-2.419679e-01	-2.577781e-02
-2.254395e-01	 4.555053e-01	 1.067363e-01	-1.061444e+00	-2.195504e-01	-2.704184e-02
-3.142603e-01	 4.753078e-01	 1.157354e-01	-8.969046e-01	-1.912388e-01	-2.630967e-02
-3.698710e-01	 4.606925e-01	 1.162854e-01	-7.464255e-01	-1.622725e-01	-2.427420e-02
-3.983214e-01	 4.280033e-01	 1.114068e-01	-6.168244e-01	-1.354565e-01	-2.158899e-02
-4.067878e-01	 3.876122e-01	 1.034866e-01	-5.085176e-01	-1.119686e-01	-1.872873e-02
-4.015832e-01	 3.455445e-01	 9.419131e-02	-4.193241e-01	-9.205281e-02	-1.598208e-02
-3.876048e-01	 3.050269e-01	 8.458450e-02	-3.463271e-01	-7.548736e-02	-1.349582e-02
-3.683990e-01	 2.676083e-01	 7.529123e-02	-2.866801e-01	-6.186096e-02	-1.132489e-02
-3.464225e-01	 2.338827e-01	 6.664306e-02	-2.378965e-01	-5.071920e-02	-9.471514e-03
-3.233219e-01	 2.039277e-01	 5.878684e-02	-1.979099e-01	-4.163387e-02	-7.911374e-03
-3.001671e-01	 1.775594e-01	 5.175923e-02	-1.650432e-01	-3.423020e-02	-6.609282e-03
-2.776303e-01	 1.544756e-01	 4.553511e-02	-1.379492e-01	-2.819288e-02	-5.527844e-03
-2.561132e-01	 1.343344e-01	 4.005763e-02	-1.155493e-01	-2.326248e-02	-4.631791e-03
-2.358374e-01	 1.167954e-01	 3.525629e-02	-9.697934e-02	-1.922821e-02	-3.889820e-03
-2.169057e-01	 1.015388e-01	 3.105730e-02	-8.154503e-02	-1.591994e-02	-3.275102e-03
 2.309245e-01	 9.643118e-02	 3.288482e-02	 7.444295e-02	 1.498251e-02	 3.437156e-03
 2.531196e-01	 1.119136e-01	 3.760135e-02	 8.912309e-02	 1.826417e-02	 4.107266e-03
 2.773896e-01	 1.299213e-01	 4.306527e-02	 1.069050e-01	 2.230460e-02	 4.923240e-03
 3.038049e-01	 1.508785e-01	 4.939321e-02	 1.285083e-01	 2.729435e-02	 5.918270e-03
 3.323585e-01	 1.752754e-01	 5.671159e-02	 1.548425e-01	 3.347521e-02	 7.132113e-03
 3.629111e-01	 2.036683e-01	 6.514969e-02	 1.870661e-01	 4.115363e-02	 8.611084e-03
 3.951040e-01	 2.366689e-01	 7.482520e-02	 2.266655e-01	 5.071628e-02	 1.040655e-02
 4.282230e-01	 2.749079e-01	 8.581690e-02	 2.755600e-01	 6.264589e-02	 1.257038e-02
 4.609897e-01	 3.189482e-01	 9.811545e-02	 3.362380e-01	 7.753297e-02	 1.514454e-02
 4.912463e-01	 3.690990e-01	 1.115394e-01	 4.119218e-01	 9.607270e-02	 1.814033e-02
 5.154975e-01	 4.250407e-01	 1.255984e-01	 5.067360e-01	 1.190245e-01	 2.150029e-02
 5.282902e-01	 4.850991e-01	 1.392831e-01	 6.257939e-01	 1.470906e-01	 2.503495e-02
 5.214861e-01	 5.448971e-01	 1.507756e-01	 7.749565e-01	 1.806345e-01	 2.833055e-02
 4.837315e-01	 5.949813e-01	 1.571183e-01	 9.596487e-01	 2.191125e-01	 3.064611e-02
 4.010630e-01	 6.170428e-01	 1.540116e-01	 1.181304e+00	 2.600643e-01	 3.087792e-02
 2.609719e-01	 5.791781e-01	 1.361609e-01	 1.428567e+00	 2.975953e-01	 2.778003e-02
 6.427820e-02	 4.341705e-01	 9.892573e-02	 1.659093e+00	 3.207444e-01	 2.071103e-02
-1.516811e-01	 1.339970e-01	 4.201669e-02	 1.772243e+00	 3.132776e-01	 1.089343e-02
-2.919693e-01	-3.163785e-01	-2.543079e-02	 1.599036e+00	 2.580219e-01	 2.069618e-03
-2.411217e-01	-7.747882e-01	-8.276821e-02	 9.854559e-01	 1.481435e-01	-1.590865e-03
-4.254664e-17	-9.770759e-01	-1.056446e-01	-1.177292e-16	 7.516049e-17	 4.196395e-17
 2.411217e-01	-7.747882e-01	-8.276821e-02	-9.854559e-01	-1.481435e-01	 1.590865e-03
 2.919693e-01	-3.163785e-01	-2.543079e-02	-1.599036e+00	-2.580219e-01	-2.069618e-03
 1.516811e-01	 1.339970e-01	 4.201669e-02	-1.772243e+00	-3.132776e-01	-1.089343e-02
-6.427820e-02	 4.341705e-01	 9.892573e-02	-1.659093e+00	-3.207444e-01	-2.071103e-02
-2.609719e-01	 5.791781e-01	 1.361609e-01	-1.428567e+00	-2.975953e-01	-2.778003e-02
-4.010630e-01	 6.170428e-01	 1.540116e-01	-1.181304e+00	-2.600643e-01	-3.087792e-02
-4.837315e-01	 5.949813e-01	 1.571183e-01	-9.596487e-01	-2.191125e-01	-3.064611e-02
-5.214861e-01	 5.448971e-01	 1.507756e-01	-7.749565e-01	-1.806345e-01	-2.833055e-02
-5.282902e-01	 4.850991e-01	 1.392831e-01	-6.257939e-01	-1.470906e-01	-2.503495e-02
-5.154975e-01	 4.250407e-01	 1.255984e-01	-5.067360e-01	-1.190245e-01	-2.150029e-02
-4.912463e-01	 3.690990e-01	 1.115394e-01	-4.119218e-01	-9.607270e-02	-1.814033e-02
-4.609897e-01	 3.189482e-01	 9.811545e-02	-3.362380e-01	-7.753297e-02	-1.514454e-02
-4.282230e-01	 2.749079e-01	 8.581690e-02	-2.755600e-01	-6.264589e-02	-1.257038e-02
-3.951040e-01	 2.366689e-01	 7.482520e-02	-2.266655e-01	-5.071628e-02	-1.040655e-02
-3.629111e-01	 2.036683e-01	 6.514969e-02	-1.870661e-01	-4.115363e-02	-8.611084e-03
-3.323585e-01	 1.752754e-01	 5.671159e-02	-1.548425e-01	-3.347521e-02	-7.132113e-03
-3.038049e-01	 1.508785e-01	 4.939321e-02	-1.285083e-01	-2.729435e-02	-5.918270e-03
-2.773896e-01	 1.299213e-01	 4.306527e-02	-1.069050e-01	-2.230460e-02	-4.923240e-03
-2.531196e-01	 1.119136e-01	 3.760135e-02	-8.912309e-02	-1.826417e-02	-4.107266e-03
-2.309245e-01	 9.643118e-02	 3.288482e-02	-7.444295e-02	-1.498251e-02	-3.437156e-03
 2.426551e-01	 8.919014e-02	 3.438548e-02	 6.691671e-02	 1.374418e-02	 3.565625e-03
 2.679205e-01	 1.044432e-01	 3.957431e-02	 8.066273e-02	 1.692154e-02	 4.284504e-03
 2.960096e-01	 1.223550e-01	 4.565233e-02	 9.741266e-02	 2.086834e-02	 5.166667e-03
 3.271932e-01	 1.434248e-01	 5.278151e-02	 1.178849e-01	 2.578864e-02	 6.251599e-03
 3.617249e-01	 1.682549e-01	 6.114916e-02	 1.429952e-01	 3.194614e-02	 7.587575e-03
 3.998056e-01	 1.975721e-01	 7.096646e-02	 1.739229e-01	 3.968265e-02	 9.232256e-03
 4.415187e-01	 2.322486e-01	 8.246092e-02	 2.122041e-01	 4.944172e-02	 1.125169e-02
 4.867207e-01	 2.733181e-01	 9.585702e-02	 2.598661e-01	 6.179755e-02	 1.371564e-02
 5.348529e-01	 3.219708e-01	 1.113350e-01	 3.196202e-01	 7.748741e-02	 1.668540e-02
 5.846265e-01	 3.794950e-01	 1.289505e-01	 3.951399e-01	 9.744042e-02	 2.018670e-02
 6.334996e-01	 4.470903e-01	 1.484873e-01	 4.914548e-01	 1.227844e-01	 2.415577e-02
 6.768282e-01	 5.253971e-01	 1.692046e-01	 6.154793e-01	 1.547870e-01	 2.833996e-02
